鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
中山區,建物,臺北市中山區南京東路二段151~180號,0.0,商,,,1060512,土地0建物1車位0,十一層,11,辦公商業大樓,商業用,鋼筋混凝土造,0611115,425.15,0,0,0,無,有,無,210000,494,,0.0,0,,RPSNMLQLNHMFFCA38CC
中山區,建物,臺北市中山區堤頂大道二段481~510號,0.0,其他,,,1060427,土地0建物1車位0,十層,10,辦公商業大樓,商業用,鋼筋混凝土造,0991201,115.53999999999999,2,2,2,有,有,有,83000,718,,0.0,0,租金含網路安裝及月租費、大樓管理費,RPWNMLQLNHMFFCA78CC
中山區,建物,臺北市中山區敬業三路162巷61~90號,0.0,住,,,1060519,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890628,155.04,3,2,2,有,無,有,49000,316,,0.0,0,,RPQOMLQLNHMFFCA28CC
中山區,建物,臺北市中山區松江路121~150號,0.0,商,,,1060519,土地0建物1車位0,八層,11,辦公商業大樓,商業用,鋼筋混凝土造,0780310,264.46,0,0,0,無,有,無,120000,454,,0.0,0,,RPROMLQLNHMFFCA38CC
中山區,建物,臺北市中山區中山北路一段53巷1~30號,0.0,商,,,1060430,土地0建物1車位0,七層,10,套房(1房1廳1衛),商業用,鋼筋混凝土造,0971030,44.32,1,1,1,有,有,有,25988,586,,0.0,0,,RPWOMLQLNHMFFCA88CC
中山區,建物,臺北市中山區林森北路631~660號,0.0,商,,,1060507,土地0建物1車位0,五層,9,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961024,75.03,1,1,1,有,有,有,23000,307,,0.0,0,,RPXQMLQLNHMFFCA56CC
內湖區,建物,臺北市內湖區行善路111巷1~30號,0.0,商,,,1060508,土地0建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971217,198.18,3,2,2,有,有,有,68112,344,坡道平面,30.4,0,,RPORMLQLNHMFFCA38CC
內湖區,建物,臺北市內湖區內湖路二段253巷31~60號,0.0,住,,,1060508,土地0建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971008,123.06,3,2,2,有,有,有,38000,309,升降機械,0.0,0,,RPVRMLQLNHMFFCA09CC
中正區,建物,臺北市中正區臨沂街33巷1~30號,0.0,住,,,1060525,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000330,141.74,2,2,2,有,無,有,60000,423,,0.0,0,,RPPNMLQLNHMFFBA97CC
大同區,建物,臺北市大同區迪化街一段151~180號,167.0,其他,,,1060426,土地0建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1010910,132.43,0,0,0,無,無,無,60000,453,,0.0,0,,RPQNMLQLNHMFFBA08CC
信義區,建物,臺北市信義區信義路六段1~30號,0.0,住,,,1060428,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.44999999999999,3,2,2,有,有,有,28000,245,,0.0,0,,RPTNMLQLNHMFFDA58CC
松山區,建物,臺北市松山區南京東路五段211~240號,0.0,商,,,1060518,土地0建物1車位0,七層,15,辦公商業大樓,商業用,鋼筋混凝土造,0810613,435.4,0,0,0,無,有,無,160000,367,,0.0,0,,RPWNMLQLNHMFFDA88CC
信義區,建物,臺北市信義區信義路五段91~120號,0.0,其他,,,1060516,土地0建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980702,89.46,1,1,1,有,有,有,63000,704,,0.0,0,,RPTOMLQLNHMFFDA68CC
信義區,建物,臺北市信義區松勇路69巷1~30號,0.0,其他,,,1060504,土地0建物1車位1,十二層,22,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1010528,414.3,4,2,3,有,有,有,340000,821,坡道平面,39.32,0,,RPUOMLQLNHMFFDA78CC
信義區,建物,臺北市信義區信義路五段121~150號,0.0,其他,,,1060504,土地0建物1車位1,十二層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931130,267.93,3,2,2,有,有,有,149000,556,坡道平面,36.43,0,,RPQPMLQLNHMFFDA48CC
信義區,建物,臺北市信義區松仁路121~150號,0.0,其他,,,1060515,土地0建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0960412,530.5600000000001,4,2,4,有,有,有,320000,603,坡道平面,37.77,0,,RPRPMLQLNHMFFDA58CC
信義區,建物,臺北市信義區基隆路一段121~150號,0.0,住,,,1060518,土地0建物1車位0,五層,13,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0950802,51.94,2,1,1,有,有,有,45000,866,,0.0,0,,RPSPMLQLNHMFFDA68CC
松山區,建物,臺北市松山區南京東路四段121~150號,0.0,商,,,1060419,土地0建物1車位3,十層,12,辦公商業大樓,商業用,鋼筋混凝土造,0810701,363.65,0,0,0,無,無,有,150000,412,坡道平面,0.0,0,租金未含10%租賃所得稅及1.91%補充保費,RPVPMLQLNHMFFDA98CC
松山區,建物,臺北市松山區八德路三段211~240號,0.0,商,,,1060502,土地0建物1車位0,九層,12,辦公商業大樓,商業用,鋼筋混凝土造,0801029,290.39,6,1,2,有,有,有,103000,355,,0.0,0,,RPWPMLQLNHMFFDA09CC
士林區,建物,臺北市士林區文林路541~570號,0.0,商,,,1060501,土地0建物1車位0,一層,15,其他,見其他登記事項,鋼筋混凝土造,1050517,134.44,0,0,0,無,無,無,32000,238,坡道平面,36.69,0,,RPWNMLRLNHMFFEA09CC
萬華區,建物,臺北市萬華區西昌街121~150號,800.0,商,,,1060503,土地0建物1車位0,五層,7,辦公商業大樓,商業用,鋼筋混凝土造,0791128,563.84,0,0,0,無,無,無,120000,213,,0.0,0,,RPPNMLSLNHMFFBA18CC
大同區,建物,臺北市大同區長安西路271~300號,11.52,商,,,1060522,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0660603,111.65,2,1,1,有,有,無,30000,269,,0.0,0,,RPTNMLTLNHMFFBA68CC
中山區,建物,臺北市中山區林森北路119巷61~90號,0.0,,,,1060526,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050623,38.34,1,1,1,有,無,有,25000,652,,0.0,0,,RPRNMLTLNHMFFCA58CC
中山區,建物,臺北市中山區樂群二路181~210號,0.0,其他,,,1060515,土地0建物0車位0,五層,11,辦公商業大樓,見其他登記事項,見其他登記事項,1040310,452.61,1,0,0,有,有,無,176000,389,坡道平面,97.98,0,,RPPNMLTLNHMFFCA48DC
中山區,建物,臺北市中山區樂群二路181~210號,0.0,其他,,,1060515,土地0建物0車位0,五層,11,辦公商業大樓,見其他登記事項,見其他登記事項,1040310,113.16,1,0,0,有,有,無,44000,389,坡道平面,24.51,0,,RPQNMLTLNHMFFCA58DC
內湖區,建物,臺北市內湖區江南街71巷16弄31~60號,0.0,住,,,1060528,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700420,100.59,3,2,2,有,有,無,24000,239,,0.0,0,,RPUNMLKMNHMFFCA08CC
南港區,建物,臺北市南港區八德路四段871~900號,0.0,商,,,1060507,土地0建物1車位0,一層,16,辦公商業大樓,商業用,鋼筋混凝土造,0841219,30.03,0,0,0,無,有,無,11000,366,,0.0,0,,RPQNMLKMNHMFFDA77CC
松山區,建物,臺北市松山區復興北路31~60號,0.0,商,,,1060505,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0710630,126.67,4,2,2,有,有,無,51000,403,,0.0,0,,RPOOMLLMNHMFFDA77CC
松山區,建物,臺北市松山區復興北路427巷1~30號,0.0,住,,,1060503,土地0建物1車位0,九層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971013,33.849999999999994,1,1,1,有,有,無,20000,591,,0.0,0,,RPPOMLLMNHMFFDA87CC
松山區,建物,臺北市松山區敦化北路199巷16弄1~30號,0.0,住,,,1060422,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750714,141.76,4,2,2,有,有,有,70000,494,,0.0,0,,RPQOMLLMNHMFFDA97CC
松山區,建物,臺北市松山區民生東路五段181~210號,0.0,商,,,1060503,土地0建物2車位0,一層,16,店面(店鋪),商業用,鋼筋混凝土造,0721229,101.7,0,0,0,無,有,無,170280,1674,,0.0,0,,RPSOMLLMNHMFFDA18CC
松山區,建物,臺北市松山區南京東路五段211~240號,0.0,其他,,,1060512,土地0建物1車位0,十八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980331,69.77,1,1,1,有,有,有,44000,631,,0.0,0,,RPUOMLLMNHMFFDA38CC
松山區,建物,臺北市松山區復興北路181~210號,0.0,商,,,1060421,土地0建物2車位0,十三層,15,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0750205,425.38,0,0,0,無,有,無,180000,423,,0.0,0,,RPVOMLLMNHMFFDA48CC
松山區,建物,臺北市松山區復興北路81巷1~30號,0.0,商,,,1060516,土地0建物1車位0,七層,10,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001031,224.51999999999998,3,2,2,有,有,有,75000,334,,0.0,0,租金內含管理費。,RPWOMLLMNHMFFDA58CC
信義區,建物,臺北市信義區松山路119巷1弄1~30號,0.0,商,,,1060423,土地0建物1車位0,二層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0660705,33.06,1,1,1,有,無,有,20000,605,,0.0,0,分租套房,RPOPMLLMNHMFFDA87CC
大同區,建物,臺北市大同區民權西路121~150號,0.0,商,,,1060506,土地0建物1車位0,十層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970623,40.15,1,1,1,有,有,無,18000,448,,0.0,0,,RPUNMLLMNHMFFBA08CC
大同區,建物,臺北市大同區市民大道路一段211~240號,0.0,其他,,,1060518,土地0建物1車位0,十五層,18,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0980724,60.21,1,1,1,有,有,有,33000,548,,0.0,0,,RPOOMLLMNHMFFBA57CC
中山區,建物,臺北市中山區復興北路271~300號,15.88,商,,,1060517,土地0建物1車位0,九層,14,辦公商業大樓,住家用,鋼筋混凝土造,0720309,120.43,2,2,1,有,有,有,40000,332,,0.0,0,,RPWNMLLMNHMFFCA38CC
內湖區,建物,臺北市內湖區內湖路二段331~360號,0.0,住,,,1060522,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031023,101.15,2,2,1,有,有,有,50000,494,,0.0,0,,RPROMLLMNHMFFCA97CC
中山區,建物,臺北市中山區南京東路一段1~30號,0.0,商,,,1060509,土地0建物1車位0,五層,10,辦公商業大樓,,鋼筋混凝土造,0561031,98.33,0,0,0,無,有,無,35000,356,,0.0,0,,RPTOMLLMNHMFFCA18CC
中山區,建物,臺北市中山區新生北路三段68巷1~30號,0.0,商,,,1060505,土地0建物1車位0,四層,5,套房(1房1廳1衛),商業用,鋼筋混凝土造,0851011,32.83,1,1,1,有,有,無,15500,472,,0.0,0,,RPUOMLLMNHMFFCA28CC
中山區,建物,臺北市中山區林森北路133巷1~30號,0.0,商,,,1060502,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),,加強磚造,,25.32,3,3,3,有,有,有,13792,545,,0.0,0,,RPVOMLLMNHMFFCA38CC
內湖區,土地,潭美段三小段511~540地號,1536.0,工,,,1060510,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,240000,156,,0.0,0,建物為未保存登記,RPWOMLLMNHMFFCA48CC
內湖區,房地(土地+建物),臺北市內湖區堤頂大道二段481~510號,7.8,工,,,1060420,土地1建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980729,42.8,1,1,1,有,有,有,18000,421,,0.0,0,,RPXOMLLMNHMFFCA58CC
內湖區,房地(土地+建物),臺北市內湖區堤頂大道二段451~480號,7.8,工,,,1060420,土地1建物1車位0,十三層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980729,44.0,1,1,1,有,有,有,18000,409,,0.0,0,,RPOPMLLMNHMFFCA77CC
中山區,建物,臺北市中山區建國北路二段211~240號,0.0,住,,,1060503,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990924,153.52,4,2,2,有,有,有,56000,365,,0.0,0,,RPPPMLLMNHMFFCA87CC
中山區,建物,臺北市中山區新生北路二段61~90號,0.0,商,,,1060515,土地0建物1車位0,六層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,0861115,39.3,1,1,1,有,有,無,16000,407,,0.0,0,,RPQPMLLMNHMFFCA97CC
內湖區,建物,臺北市內湖區內湖路二段331~360號,0.0,商,,,1060519,土地0建物1車位0,一層,10,店面(店鋪),商業用,鋼筋混凝土造,0831011,145.29,0,0,0,無,有,無,65000,447,,0.0,0,,RPRPMLLMNHMFFCA08CC
內湖區,建物,臺北市內湖區瑞光路91~120號,0.0,工,,,1060526,土地0建物1車位1,一層,6,廠辦,工業用,鋼筋混凝土造,0880630,338.96,0,0,0,無,有,無,125000,369,坡道平面,41.32,0,,RPSPMLLMNHMFFCA18CC
內湖區,建物,臺北市內湖區行愛路77巷31~60號,0.0,工,,,1060526,土地0建物1車位1,一層,8,廠辦,見其他登記事項,鋼筋混凝土造,0971002,293.67,0,0,0,無,有,無,214000,729,坡道平面,29.73,0,,RPTPMLLMNHMFFCA28CC
中山區,建物,臺北市中山區林森北路301~330號,0.0,商,,,1060510,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0920213,72.27,1,1,1,有,有,有,18000,249,,0.0,0,,RPWPMLLMNHMFFCA58CC
中山區,建物,臺北市中山區林森北路571~600號,0.0,商,,,1060526,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000726,120.75999999999999,2,1,1,有,有,有,55000,455,,0.0,0,,RPOQMLLMNHMFFCA87CC
內湖區,建物,臺北市內湖區瑞光路7巷1~30號,0.0,住,,,1060516,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941221,117.55,2,2,1,有,無,有,30000,255,,0.0,0,,RPPQMLLMNHMFFCA97CC
中山區,建物,臺北市中山區撫順街1~30號,0.0,商,,,1060524,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000630,63.449999999999996,1,1,1,有,有,有,30000,473,,0.0,0,,RPQQMLLMNHMFFCA08CC
中山區,建物,臺北市中山區松江路93巷1~30號,0.0,住,,,1060515,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860417,149.54000000000002,3,1,2,有,有,有,69000,461,,0.0,0,,RPRQMLLMNHMFFCA18CC
中山區,建物,臺北市中山區農安街271巷1~30號,0.0,住,,,1060505,土地0建物2車位0,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831125,255.10000000000002,6,4,4,有,有,無,72000,282,,0.0,0,,RPTQMLLMNHMFFCA38CC
中山區,建物,臺北市中山區松江路93巷1~30號,0.0,住,,,1060525,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860417,157.32999999999998,3,1,2,有,有,有,55000,350,,0.0,0,,RPUQMLLMNHMFFCA48CC
內湖區,建物,臺北市內湖區成功路三段121~150號,0.0,商,,,1060526,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680806,72.09,2,2,1,有,無,有,25500,354,,0.0,0,,RPVQMLLMNHMFFCA58CC
士林區,建物,臺北市士林區中山北路七段190巷1~30號,0.0,住,,,1060401,土地0建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800823,261.16,4,2,3,有,有,有,145000,555,坡道平面,0.0,0,,RPVNMLLMNHMFFEA48CC
士林區,建物,臺北市士林區中山北路七段14巷5弄1~30號,0.0,商,,,1060501,土地0建物1車位0,二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971118,179.11,3,1,2,有,有,有,92000,514,,0.0,0,,RPPOMLLMNHMFFEA97CC
北投區,建物,臺北市北投區天母西路117巷52弄1~30號,0.0,住,,,1060501,土地0建物1車位0,三層,7,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730607,170.5,3,2,3,有,有,有,70000,411,,0.0,0,,RPQOMLLMNHMFFEA08CC
士林區,建物,臺北市士林區士東路91巷31~60號,0.0,住,,,1060501,土地0建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731106,166.05,3,1,2,有,有,有,65000,391,一樓平面,0.0,0,,RPROMLLMNHMFFEA18CC
北投區,建物,臺北市北投區石牌路二段325巷1~30號,0.0,住,,,1060501,土地0建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0930712,196.0,4,2,2,有,有,有,70000,357,坡道平面,8.14,0,,RPSOMLLMNHMFFEA28CC
大安區,建物,臺北市大安區仁愛路三段31巷3弄1~30號,0.0,住,,,1060501,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0591205,111.37,3,2,2,有,有,有,26000,233,,0.0,0,,RPQNMLLMNHMFFFA08CC
大安區,建物,臺北市大安區大安路一段106巷1~30號,0.0,住,,,1060501,土地0建物1車位0,六層,7,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0721130,179.17000000000002,4,2,2,有,有,有,89000,497,,0.0,0,,RPRNMLLMNHMFFFA18CC
大安區,建物,臺北市大安區仁愛路四段151巷31~60號,0.0,住,,,1060501,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790420,176.01000000000002,3,1,2,有,有,有,53000,301,,0.0,0,,RPVNMLLMNHMFFFA58CC
大安區,建物,臺北市大安區和平東路二段311巷1~30號,0.0,住,,,1060501,土地0建物0車位0,全,4,透天厝,住家用,加強磚造,0570818,50.16,1,1,1,有,無,有,17000,339,,0.0,0,,RPSNMLLJOHMFFFA08CC
大安區,建物,臺北市大安區光復南路200巷1~30號,0.0,,,,1060501,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.8,2,2,1,有,有,有,30000,289,,0.0,0,,RPROMLLJOHMFFFA08CC
士林區,建物,臺北市士林區德行西路31~60號,0.0,,,,1060501,土地0建物1車位0,十二層,13,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0970502,52.59,1,1,1,有,無,有,24000,456,,0.0,0,,RPTNMLLJOHMFFEA08CC
中山區,建物,臺北市中山區中山北路一段53巷1~30號,0.0,商,,,1060517,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970104,90.34,3,2,2,有,有,無,33000,365,,0.0,0,,RPSNMLLJOHMFFCA77CC
中山區,建物,臺北市中山區天津街61~90號,0.0,商,,,1060519,土地0建物1車位0,二層,9,店面(店鋪),商業用,鋼筋混凝土造,0661024,323.03999999999996,0,0,0,無,有,無,100000,310,,0.0,0,,RPTNMLLJOHMFFCA87CC
中山區,建物,臺北市中山區敬業三路162巷61~90號,0.0,住,,,1060519,土地0建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890628,142.82999999999998,2,2,1,有,無,有,35000,245,坡道平面,0.0,0,,RPSOMLLJOHMFFCA87CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1060524,土地0建物1車位0,九層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,91.13,2,1,1,有,有,有,52000,571,,0.0,0,,RPXNMLLJOHMFFBA18CC
大同區,建物,臺北市大同區承德路481~510號,0.0,商,,,1060524,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,,100.6,0,0,0,無,無,有,40000,398,,0.0,0,,RPPOMLLJOHMFFBA47CC
信義區,建物,臺北市信義區永吉路30巷157弄1~30號,0.0,住,,,1060525,土地0建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,0721004,97.59,0,0,0,無,無,有,52500,538,,0.0,0,,RPQOMLLJOHMFFDA77CC
信義區,房地(土地+建物),臺北市信義區信義路五段8巷1~30號,6.84,住,,,1060524,土地1建物1車位0,十一層,14,套房(1房1廳1衛),商業用,鋼筋混凝土造,0871019,61.33,1,0,1,有,有,有,19000,310,,0.0,0,,RPVNMLMJOHMFFDA28CC
松山區,建物,臺北市松山區南京東路三段335巷1~30號,21.46,住,,,1060517,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0740819,21.46,0,0,0,無,無,無,25000,1165,,0.0,0,,RPQOMLMJOHMFFDA87CC
信義區,房地(土地+建物)+車位,臺北市信義區基隆路一段151~180號,1913.0,商,,,1060519,土地2建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0730810,1242.53,0,0,0,無,有,無,450000,362,坡道平面,81.94,0,,RPVOMLMJOHMFFDA38CC
松山區,房地(土地+建物)+車位,臺北市松山區富錦街562巷1~30號,107.5,住,,,1060519,土地1建物1車位1,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,96.53,2,0,0,有,無,有,55000,570,一樓平面,0.0,0,,RPXOMLMJOHMFFDA58CC
內湖區,建物,臺北市內湖區堤頂大道二段391~420號,0.0,工,,,1060517,土地0建物1車位2,三層,10,廠辦,工業用,見使用執照,0910826,438.53999999999996,0,0,0,無,有,無,153222,349,坡道平面,0.0,0,,RPWNMLMJOHMFFCA28CC
中山區,建物,臺北市中山區北安路511~540號,23.67,商,,,1060519,土地0建物1車位0,見其他登記事項,2,店面(店鋪),,加強磚造,,110.56,0,2,2,有,無,無,85140,770,,0.0,0,,RPUQMLMJOHMFFCA38CC
士林區,建物,臺北市士林區忠誠路一段147巷1~30號,0.0,住,,,1060501,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860612,147.89,3,2,2,有,無,有,37000,250,,0.0,0,,RPROMLMJOHMFFEA08CC
士林區,建物,臺北市士林區中山北路六段451~480號,0.0,住,,,1060501,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,加強磚造,0580803,101.2,0,0,0,無,無,無,65000,642,,0.0,0,,RPXOMLMJOHMFFEA68CC
大安區,建物,臺北市大安區安和路二段32巷1~30號,0.0,住,,,1060501,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700331,115.03,3,2,2,有,無,有,31000,269,,0.0,0,,RPQNMLMJOHMFFFA97CC
大安區,建物,臺北市大安區瑞安街208巷31~60號,0.0,住,,,1060501,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040511,41.74,1,0,1,有,無,有,30000,719,,0.0,0,,RPPOMLMJOHMFFFA97CC
大安區,建物,臺北市大安區敦化南路一段177巷1~30號,0.0,住,,,1060501,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021003,124.2,2,2,1,有,有,有,70000,564,,0.0,0,,RPTOMLMJOHMFFFA38CC
士林區,建物,臺北市士林區德行東路109巷61~90號,0.0,商,,,1060501,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030213,217.98,2,2,2,有,有,無,60000,275,,0.0,0,,RPVOMLNJOHMFFEA58CC
士林區,建物,臺北市士林區忠誠路一段121~150號,0.0,住,,,1060501,土地0建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0911231,157.29,3,2,2,有,有,有,60320,383,坡道平面,0.0,0,,RPUPMLNJOHMFFEA58CC
北投區,建物,臺北市北投區榮華三路1~30號,0.0,住,,,1060501,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960521,195.4,3,2,2,有,有,有,83000,425,坡道平面,0.0,0,,RPXPMLNJOHMFFEA88CC
中正區,建物,臺北市中正區南昌路二段151~180號,0.0,住,,,1060523,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970214,186.28,2,1,2,有,有,有,57000,306,,0.0,0,,RPWNMLNJOHMFFAA18CC
中山區,建物,臺北市中山區林森北路107巷61~90號,0.0,商,,,1060526,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1010210,80.72,2,1,2,有,有,有,42000,520,,0.0,0,,RPWNMLNJOHMFFCA38CC
南港區,建物,臺北市南港區東明街121~150號,0.0,住,,,1060527,土地0建物2車位0,見其他登記事項,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791128,228.49,3,2,3,有,有,有,90000,394,,0.0,0,,RPWOMLNJOHMFFDA58CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1060518,土地0建物1車位0,九層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,72.32000000000001,2,1,1,有,有,有,47000,650,,0.0,0,,RPWNMLNJOHMFFBA28CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1060528,土地0建物1車位0,十五層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,100.47,2,1,1,有,有,有,64000,637,,0.0,0,,RPXNMLNJOHMFFBA38CC
南港區,建物,臺北市南港區重陽路481~510號,0.0,住,,,1060522,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050411,290.35,3,2,2,有,有,有,48000,165,坡道平面,0.0,0,租金內含管理費6900元,RPSOMLPJOHMFFDA38CC
中山區,建物,臺北市中山區渭水路3巷1~30號,0.0,商,,,1060517,土地0建物1車位0,見其他登記事項,2,店面(店鋪),,加強磚造,,110.28,0,0,0,無,無,無,35000,317,,0.0,0,,RPQNMLPJOHMFFCA97CC
內湖區,建物,臺北市內湖區成功路三段174巷1~30號,49.71,住,,,1060517,土地0建物1車位0,二層,9,辦公商業大樓,商業用,鋼筋混凝土造,0880205,350.46000000000004,0,0,0,無,有,無,158930,453,,0.0,0,,RPTNMLPJOHMFFCA28CC
中山區,建物,臺北市中山區北安路781~810號,0.0,住,,,1060525,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020904,85.63,2,2,2,有,有,有,45000,526,,0.0,0,,RPWNMLPJOHMFFCA58CC
中山區,建物,臺北市中山區松江路271~300號,0.0,商,,,1060519,土地0建物1車位0,二層,7,店面(店鋪),商業用,鋼筋混凝土造,0720107,286.18,4,2,2,有,無,有,141900,496,,0.0,0,,RPTOMLPJOHMFFCA38CC
內湖區,房地(土地+建物),臺北市內湖區成功路四段30巷28弄1~30號,9.43,商,,,1060529,土地1建物1車位0,一層,12,店面(店鋪),住家用,鋼筋混凝土造,1001028,71.31,0,0,0,無,無,無,33000,463,,0.0,0,,RPOPMLPJOHMFFCA97CC
中山區,建物,臺北市中山區中山北路一段121巷31~60號,0.0,商,,,1060520,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000128,99.96000000000001,2,1,1,有,有,有,60000,600,,0.0,0,,RPPPMLPJOHMFFCA08CC
